map	regime	visit	first_day	last_day	n_windows	n_pairs	pair_first	pair_last
D_joint	0	40	2017-11-11	2017-11-11	1	23	27248	27270
D_joint	1	154	2017-11-12	2017-11-12	1	24	27271	27294
D_joint	2	135	2017-11-13	2017-11-13	1	24	27295	27318
D_joint	1	155	2017-11-14	2017-11-18	5	119	27319	27437
D_joint	2	136	2017-11-19	2017-11-22	4	96	27438	27533
D_joint	1	156	2017-11-23	2017-11-23	1	24	27534	27557
D_joint	2	137	2017-11-24	2017-12-03	10	240	27558	27797
D_joint	1	157	2017-12-04	2017-12-07	4	93	27798	27890
D_joint	0	41	2017-12-08	2017-12-08	1	24	27891	27914
D_joint	1	158	2017-12-09	2017-12-12	4	96	27915	28010
D_joint	0	42	2017-12-13	2017-12-13	1	24	28011	28034
D_joint	1	159	2017-12-14	2017-12-19	6	144	28035	28178
D_joint	2	138	2017-12-20	2017-12-20	1	24	28179	28202
D_joint	1	160	2017-12-21	2017-12-23	3	71	28203	28273
D_joint	0	43	2017-12-24	2017-12-24	1	24	28274	28297
D_joint	1	161	2017-12-25	2017-12-25	1	24	28298	28321
D_joint	0	44	2017-12-26	2018-01-07	13	312	28322	28633
D_joint	2	139	2018-01-08	2018-01-10	3	72	28634	28705
D_joint	1	162	2018-01-11	2018-01-12	2	48	28706	28753
D_joint	0	45	2018-01-13	2018-01-18	6	143	28754	28896
D_joint	2	140	2018-01-19	2018-01-21	3	72	28897	28968
D_joint	1	163	2018-01-22	2018-01-23	2	48	28969	29016
D_joint	2	141	2018-01-24	2018-01-24	1	24	29017	29040
D_joint	1	164	2018-01-25	2018-01-26	2	48	29041	29088
D_joint	2	142	2018-01-27	2018-01-28	2	48	29089	29136
D_joint	1	165	2018-01-29	2018-01-29	1	24	29137	29160
D_joint	0	46	2018-01-30	2018-01-31	2	47	29161	29207
D_joint	1	166	2018-02-01	2018-02-01	1	24	29208	29231
D_joint	0	47	2018-02-02	2018-02-03	2	48	29232	29279
D_joint	1	167	2018-02-04	2018-02-04	1	24	29280	29303
D_joint	0	48	2018-02-05	2018-02-14	10	240	29304	29543
D_joint	2	143	2018-02-15	2018-02-15	1	24	29544	29567
D_joint	1	168	2018-02-16	2018-02-16	1	24	29568	29591
D_joint	0	49	2018-02-17	2018-02-17	1	24	29592	29615
D_joint	2	144	2018-02-18	2018-02-18	1	24	29616	29639
D_joint	1	169	2018-02-19	2018-02-21	3	72	29640	29711
D_joint	0	50	2018-02-22	2018-02-22	1	24	29712	29735
D_joint	1	170	2018-02-23	2018-02-26	4	96	29736	29831
D_joint	2	145	2018-02-27	2018-03-04	6	144	29832	29975
D_joint	1	171	2018-03-05	2018-03-07	3	72	29976	30047
D_joint	2	146	2018-03-08	2018-03-08	1	24	30048	30071
D_joint	0	51	2018-03-09	2018-03-09	1	24	30072	30095
D_joint	2	147	2018-03-10	2018-03-10	1	23	30096	30118
D_joint	1	172	2018-03-11	2018-03-12	2	47	30119	30165
D_joint	2	148	2018-03-13	2018-03-18	6	142	30166	30307
D_joint	1	173	2018-03-19	2018-03-24	6	138	30308	30445
D_joint	1	174	2018-03-31	2018-04-01	2	38	30448	30485
D_joint	0	52	2018-04-02	2018-04-02	1	24	30486	30509
D_joint	1	175	2018-04-03	2018-04-04	2	48	30510	30557
D_joint	2	149	2018-04-05	2018-04-08	4	96	30558	30653
D_joint	1	176	2018-04-09	2018-04-17	9	216	30654	30869
D_joint	2	150	2018-04-18	2018-04-18	1	24	30870	30893
D_joint	1	177	2018-04-19	2018-04-19	1	24	30894	30917
D_joint	2	151	2018-04-20	2018-05-09	20	479	30918	31396
D_joint	1	178	2018-05-10	2018-05-10	1	24	31397	31420
D_joint	2	152	2018-05-11	2018-05-11	1	24	31421	31444
D_joint	1	179	2018-05-12	2018-05-12	1	24	31445	31468
D_joint	2	153	2018-05-13	2018-05-19	7	168	31469	31636
D_joint	1	180	2018-05-20	2018-05-20	1	24	31637	31660
D_joint	2	154	2018-05-21	2018-05-21	1	24	31661	31684
D_joint	1	181	2018-05-22	2018-05-22	1	24	31685	31708
D_joint	2	155	2018-05-23	2018-06-02	11	263	31709	31971
D_joint	1	182	2018-06-03	2018-06-03	1	24	31972	31995
D_joint	2	156	2018-06-04	2018-06-11	8	192	31996	32187
D_joint	1	183	2018-06-12	2018-06-12	1	24	32188	32211
D_joint	2	157	2018-06-13	2018-06-18	6	144	32212	32355
D_joint	1	184	2018-06-19	2018-06-20	2	48	32356	32403
D_joint	2	158	2018-06-21	2018-06-26	6	144	32404	32547
D_joint	1	185	2018-06-27	2018-06-27	1	24	32548	32571
D_joint	2	159	2018-06-28	2018-07-20	23	552	32572	33123
D_joint	1	186	2018-07-21	2018-07-21	1	24	33124	33147
D_joint	2	160	2018-07-22	2018-08-02	12	288	33148	33435
D_joint	1	187	2018-08-03	2018-08-03	1	24	33436	33459
D_joint	2	161	2018-08-04	2018-08-24	21	500	33460	33959
D_joint	1	188	2018-08-25	2018-08-26	2	48	33960	34007
D_joint	2	162	2018-08-27	2018-08-28	2	48	34008	34055
D_joint	1	189	2018-08-29	2018-08-29	1	24	34056	34079
D_joint	2	163	2018-08-30	2018-09-03	5	120	34080	34199
D_joint	1	190	2018-09-04	2018-09-05	2	48	34200	34247
D_joint	2	164	2018-09-06	2018-09-18	13	312	34248	34559
D_joint	1	191	2018-09-19	2018-09-22	4	96	34560	34655
D_joint	2	165	2018-09-23	2018-09-25	3	72	34656	34727
D_joint	1	192	2018-09-26	2018-09-26	1	24	34728	34751
D_joint	2	166	2018-09-27	2018-09-29	3	72	34752	34823
D_joint	1	193	2018-09-30	2018-09-30	1	24	34824	34847
W_season	2	1	2012-10-07	2012-10-07	1	92	0	91
W_season	1	1	2012-10-28	2012-11-11	3	478	122	599
W_season	2	2	2012-11-18	2012-11-18	1	165	600	764
W_season	1	2	2012-12-02	2012-12-16	3	491	785	1275
W_season	0	1	2012-12-23	2012-12-30	2	324	1276	1599
W_season	0	2	2013-01-20	2013-01-20	1	120	1651	1770
W_season	1	3	2013-02-03	2013-02-10	2	218	1778	1995
W_season	0	3	2013-02-17	2013-02-17	1	146	1996	2141
W_season	1	4	2013-02-24	2013-02-24	1	118	2142	2259
W_season	0	4	2013-03-17	2013-03-17	1	138	2310	2447
W_season	1	5	2013-03-24	2013-04-21	5	826	2448	3273
W_season	2	3	2013-04-28	2013-06-16	8	1259	3274	4532
W_season	2	4	2013-06-30	2013-07-07	2	331	4536	4866
W_season	2	5	2013-07-21	2013-08-18	5	736	4913	5648
W_season	2	6	2013-11-10	2013-11-10	1	85	5704	5788
W_season	1	6	2013-11-17	2013-11-17	1	163	5789	5951
W_season	0	5	2013-11-24	2014-02-09	12	1923	5952	7874
W_season	1	7	2014-02-16	2014-02-16	1	168	7875	8042
W_season	0	6	2014-02-23	2014-03-02	2	250	8043	8292
W_season	1	8	2014-03-09	2014-03-30	4	601	8293	8893
W_season	2	7	2014-04-06	2014-04-06	1	168	8894	9061
W_season	1	9	2014-04-13	2014-04-13	1	168	9062	9229
W_season	2	8	2014-04-20	2014-04-20	1	166	9230	9395
W_season	2	9	2014-05-11	2014-06-01	4	540	9453	9992
W_season	2	10	2014-07-13	2014-07-20	2	268	10034	10301
W_season	2	11	2015-07-05	2015-08-23	8	1257	10302	11558
W_season	2	12	2015-09-06	2015-09-13	2	190	11574	11763
W_season	2	13	2015-10-04	2015-10-04	1	125	11771	11895
W_season	2	14	2015-11-01	2015-11-08	2	152	11896	12047
W_season	1	10	2015-11-15	2016-01-03	8	794	12048	12841
W_season	0	7	2016-01-10	2016-01-17	2	195	12842	13036
W_season	1	11	2016-01-24	2016-01-31	2	239	13037	13275
W_season	0	8	2016-02-07	2016-02-07	1	144	13276	13419
W_season	1	12	2016-02-14	2016-04-03	8	887	13420	14306
W_season	2	15	2016-04-10	2016-11-13	32	5066	14307	19372
W_season	1	13	2016-11-20	2016-12-04	3	492	19373	19864
W_season	0	9	2016-12-11	2016-12-18	2	330	19865	20194
W_season	1	14	2016-12-25	2016-12-25	1	168	20195	20362
W_season	0	10	2017-01-01	2017-01-08	2	336	20363	20698
W_season	1	15	2017-01-15	2017-02-05	4	672	20699	21370
W_season	1	16	2017-02-26	2017-03-26	5	777	21444	22220
W_season	2	16	2017-04-02	2017-04-09	2	282	22221	22502
W_season	1	17	2017-04-16	2017-04-23	2	228	22503	22730
W_season	2	17	2017-04-30	2017-06-25	9	1512	22731	24242
W_season	2	18	2017-07-09	2017-10-22	16	2670	24268	26937
W_season	1	18	2017-10-29	2017-11-19	4	668	26938	27605
W_season	2	19	2017-11-26	2017-11-26	1	168	27606	27773
W_season	1	19	2017-12-03	2017-12-17	3	500	27774	28273
W_season	0	11	2017-12-24	2018-01-14	4	671	28274	28944
W_season	1	20	2018-01-21	2018-01-21	1	168	28945	29112
W_season	0	12	2018-01-28	2018-02-11	3	503	29113	29615
W_season	1	21	2018-02-18	2018-03-18	5	830	29616	30445
W_season	1	22	2018-04-01	2018-04-15	3	504	30462	30965
W_season	2	20	2018-04-22	2018-09-23	23	3858	30966	34823
